date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:42:00	3710/3710	---M--	200	added ('OK')	image/png	etag:%22e7e-5f175ae5-c6711242b34f0baa;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/logo2.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/logo2.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:04	33344/33344	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202023%2012:42:03%20GMT	https://theembazaar.com/demo/3xtheme/jio-construction/shop.html	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/shop.82.delayed	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:05	33344/33344	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202023%2012:42:04%20GMT	https://theembazaar.com/demo/3xtheme/jio-construction/shop-sidebar.html	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/shop-sidebar.html	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:06	33344/33344	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202023%2012:42:05%20GMT	https://theembazaar.com/demo/3xtheme/jio-construction/shop-details.html	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/shop-details.html	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:07	33344/33344	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202023%2012:42:06%20GMT	https://theembazaar.com/demo/3xtheme/jio-construction/cart.html	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/cart.html	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:08	33344/33344	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202023%2012:42:07%20GMT	https://theembazaar.com/demo/3xtheme/jio-construction/checkout.html	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/checkout.html	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:11	83092/83092	---M--	200	added ('OK')	image/jpeg	etag:%2214494-5f177196-983dd9974cbd109c;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:11	346617/346617	---M--	200	added ('OK')	image/jpeg	etag:%22549f9-5f177180-f1d92f322accb10b;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/banner/slider3.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/banner/slider3.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:13	156692/156692	---M--	200	added ('OK')	image/jpeg	etag:%2226414-5f177197-6c66d4be3b46c073;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-3.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-3.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:13	53195/53195	---M--	200	added ('OK')	image/jpeg	etag:%22cfcb-5f177197-55deca98a63dced9;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-4.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-4.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:14	148089/148089	---M--	200	added ('OK')	image/jpeg	etag:%2224279-5f177196-f37ce13fe3e2be85;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-2.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-2.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:16	118613/118613	---M--	200	added ('OK')	image/jpeg	etag:%221cf55-5f177197-211eeff278ded81b;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-5.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-5.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:16	110865/110865	---M--	200	added ('OK')	image/jpeg	etag:%221b111-5f177197-2cdd6e9af1cf7335;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-6.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/services-6.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:17	40334/40334	---M--	200	added ('OK')	image/jpeg	etag:%229d8e-5f177184-617c93ae88443354;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/home_blog-1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/home_blog-1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:17	33344/33344	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202023%2012:42:17%20GMT	https://theembazaar.com/demo/3xtheme/jio-construction/blog-single.html	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/blog-single.html	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:19	29003/29003	---M--	200	added ('OK')	image/jpeg	etag:%22714b-5f177184-bc82661921389f7a;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/home_blog-2.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/home_blog-2.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:19	26407/26407	---M--	200	added ('OK')	image/jpeg	etag:%226727-5f177183-e4ee193cb6b51f65;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/home_blog-3.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/home_blog-3.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:20	9606/9606	---M--	200	added ('OK')	image/png	etag:%222586-5f177187-5bf4b4440c1b053d;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/01.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/01.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:21	5865/5865	---M--	200	added ('OK')	image/png	etag:%2216e9-5f177187-157ba44bed0d5f30;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/02.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/02.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:22	9103/9103	---M--	200	added ('OK')	image/png	etag:%22238f-5f177187-fff03a5c2d82ec7;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/03.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/03.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:23	7759/7759	---M--	200	added ('OK')	image/png	etag:%221e4f-5f177187-54d829c577360698;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/04.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/04.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:24	11036/11036	---M--	200	added ('OK')	image/png	etag:%222b1c-5f177187-28f6505a7363591f;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/05.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/05.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:26	11141/11141	---M--	200	added ('OK')	image/png	etag:%222b85-5f177188-33699842b87ab689;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/06.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/06.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:27	10466/10466	---M--	200	added ('OK')	image/png	etag:%2228e2-5f177188-144c2d5676d94155;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/08.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client/08.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:29	33344/33344	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202023%2012:42:28%20GMT	https://theembazaar.com/demo/3xtheme/jio-construction/index1.html	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/index1.html	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:30	3602/3602	---M--	200	added ('OK')	image/png	etag:%22e12-5f175ae3-43eee2367418b943;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/footer-logo.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/footer-logo.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:31	1806/1806	---M-Z	200	added ('OK')	application/x-javascript	etag:%2270e-5f175b0a-97c46f07ff0634f;gz%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/js/jquery.parallax-1.1.3.js	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/js/jquery.parallax-1.1.3.js	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:34	23282/23282	---M-Z	200	added ('OK')	application/x-javascript	etag:%225af2-5f175b0b-b9897779168799b9;gz%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/js/jquery.stellar.js	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/js/jquery.stellar.js	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:34	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-5f175b09-a19e1eb1bb406f4d;gz%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/js/jquery.magnific-popup.min.js	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/js/jquery.magnific-popup.min.js	(from https://theembazaar.com/demo/3xtheme/jio-construction/index2.html)
13:42:34	20016/20016	---M-Z	200	added ('OK')	text/css	etag:%224e30-5f175ad8-5e9ac46bbf467086;gz%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/css/header3.css	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/css/header3.css	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:35	2044/2044	---M-Z	200	added ('OK')	text/css	etag:%227fc-5f175ad6-ba0788fc63af01d6;gz%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/css/footer3.css	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/css/footer3.css	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:36	15827/15827	---M-Z	200	added ('OK')	text/css	etag:%223dd3-5f175ad7-f2acf6eace55d91c;gz%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/css/index3.css	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/css/index3.css	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:39	79103/79103	---M--	200	added ('OK')	image/jpeg	etag:%22134ff-5f175ae4-afd541dba0d67224;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/building-information.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/building-information.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:40	110865/110865	---M--	200	added ('OK')	image/jpeg	etag:%221b111-5f17719a-eebff7db171e6da3;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/services/graf.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/services/graf.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:40	148089/148089	---M--	200	added ('OK')	image/jpeg	etag:%2224279-5f17719c-b07cd057644b8348;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/services/services-2.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/services/services-2.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:44	36081/36081	---M--	200	added ('OK')	image/jpeg	etag:%228cf1-5f177195-dc7ff316c351fa5;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-4.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-4.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:44	88080/88080	---M--	200	added ('OK')	image/jpeg	etag:%2215810-5f177195-80e821434e767c81;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-3.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-3.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:44	84085/84085	---M--	200	added ('OK')	image/jpeg	etag:%2214875-5f177195-6852db344b400c1;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-2.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-2.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:46	15830/15830	---M--	200	added ('OK')	image/jpeg	etag:%223dd6-5f17719f-8801bb81bd9609f4;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/testimonial/1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/testimonial/1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:47	66566/66566	---M--	200	added ('OK')	image/jpeg	etag:%2210406-5f177195-41386ceb25ce7bc8;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-5.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-5.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:47	65158/65158	---M--	200	added ('OK')	image/jpeg	etag:%22fe86-5f177196-51c925ca782e8bcc;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-6.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/service/home1_services-6.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:47	17095/17095	---M--	200	added ('OK')	image/jpeg	etag:%2242c7-5f17719f-be585f4da11ed573;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/testimonial/2.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/testimonial/2.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:48	11968/11968	---M--	200	added ('OK')	image/jpeg	etag:%222ec0-5f17719f-8764b8615e350e5f;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/testimonial/3.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/testimonial/3.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/index3.html)
13:42:51	112031/112031	---M--	200	added ('OK')	image/jpeg	etag:%221b59f-5f175ae3-362f49984fda0d1c;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/2-1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/2-1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/about.html)
13:42:53	24808/24808	---M--	200	added ('OK')	image/jpeg	etag:%2260e8-5f175ae2-7e3204a2e1b1979b;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/about-1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/about-1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:42:54	96790/96790	---M--	200	added ('OK')	image/jpeg	etag:%2217a16-5f175ae4-f1fe334958b1a8c7;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:42:56	2036/2036	---M--	200	added ('OK')	image/png	etag:%227f4-5f177187-1e1833459d513ce5;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/1.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/1.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:42:56	17487/17487	---M--	200	added ('OK')	image/jpeg	etag:%22444f-5f175ae3-77ac888f909cb60e;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/about-2.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/about-2.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:42:57	1911/1911	---M--	200	added ('OK')	image/png	etag:%22777-5f177187-cbe628a9f6890ab0;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/2.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/2.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:42:58	1834/1834	---M--	200	added ('OK')	image/png	etag:%2272a-5f177187-aa6a8404b71ebd29;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/3.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/3.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:42:59	1484/1484	---M--	200	added ('OK')	image/png	etag:%225cc-5f177188-4599c9fbcee7da6c;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/4.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/4.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:43:00	1866/1866	---M--	200	added ('OK')	image/png	etag:%2274a-5f177188-1ef7637690be72af;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/5.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/5.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:43:01	1897/1897	---M--	200	added ('OK')	image/png	etag:%22769-5f177189-c1dc149be1833327;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/6.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/client-logo/6.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/about2.html)
13:43:04	1911/1911	---M--	200	added ('OK')	image/png	etag:%22777-5f175ae2-f559f760b3b14451;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/2.png	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/2.png	(from https://theembazaar.com/demo/3xtheme/jio-construction/partnerships.html)
13:43:05	289405/289405	---M--	200	added ('OK')	image/jpeg	etag:%2246a7d-5f175ae5-5058004309ce5704;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/flyer.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/flyer.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/about3.html)
13:43:06	51184/51184	---M--	200	added ('OK')	image/jpeg	etag:%22c7f0-5f175b03-43368f92965f65c9;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/quote-author.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/quote-author.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/leadership.html)
13:43:07	35541/35541	---M--	200	added ('OK')	image/jpeg	etag:%228ad5-5f177193-e8da09c155c2335a;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project.html)
13:43:07	141524/141524	---M--	200	added ('OK')	image/jpeg	etag:%22228d4-5f175ae5-6e7b41c5756c6320;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/home-left.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/home-left.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/services-details.html)
13:43:09	34969/34969	---M--	200	added ('OK')	image/jpeg	etag:%228899-5f177193-b2fb5ad65a2121cc;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_2.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_2.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project.html)
13:43:09	18133/18133	---M--	200	added ('OK')	image/jpeg	etag:%2246d5-5f177193-ca14608ddf6972b5;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_3.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_3.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project.html)
13:43:11	77686/77686	---M--	200	added ('OK')	image/jpeg	etag:%2212f76-5f177194-fcb06c7c7bfea9da;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_4.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_4.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project.html)
13:43:12	40229/40229	---M--	200	added ('OK')	image/jpeg	etag:%229d25-5f177194-bba872a4efe24ae8;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_5.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_5.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project.html)
13:43:13	55801/55801	---M--	200	added ('OK')	image/jpeg	etag:%22d9f9-5f177195-88a9c234fb7d7b66;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_6.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/project/project_6.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project.html)
13:43:13	19108/19108	---M--	200	added ('OK')	image/jpeg	etag:%224aa4-5f17718b-e078b10914ebc2e7;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/popup/small-1-1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/popup/small-1-1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project-details.html)
13:43:14	15461/15461	---M--	200	added ('OK')	image/jpeg	etag:%223c65-5f17718b-7bdae1bf072a8595;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/popup/small-2-1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/popup/small-2-1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project-details.html)
13:43:15	11870/11870	---M--	200	added ('OK')	image/jpeg	etag:%222e5e-5f17718b-df5f4d290019a9ce;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/popup/small-3-1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/popup/small-3-1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project-details.html)
13:43:16	20907/20907	---M--	200	added ('OK')	image/jpeg	etag:%2251ab-5f17718b-5476de4b01b5a838;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/popup/small-4-1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/popup/small-4-1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/project-details.html)
13:43:18	86092/86092	---M--	200	added ('OK')	image/jpeg	etag:%221504c-5f177184-de33099d4b784d4b;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/img2.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/img2.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/blog.html)
13:43:20	70743/70743	---M--	200	added ('OK')	image/jpeg	etag:%2211457-5f177183-bf3bdc6ba8dc753e;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/img1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/img1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/blog.html)
13:43:20	81786/81786	---M--	200	added ('OK')	image/jpeg	etag:%2213f7a-5f177184-eab553cd93d2e703;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/img3.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/img3.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/blog.html)
13:43:21	57545/57545	---M--	200	added ('OK')	image/jpeg	etag:%22e0c9-5f177183-d49b31addb240554;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/blog-small-img.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/blog-small-img.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/blog.html)
13:43:22	26457/26457	---M--	200	added ('OK')	image/jpeg	etag:%226759-5f177182-d9697d2b7af3e6eb;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/6.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/6.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/blog-detail.html)
13:43:23	22633/22633	---M--	200	added ('OK')	image/jpeg	etag:%225869-5f177182-d20c38137c5a3441;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/5.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/5.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/blog-detail.html)
13:43:24	5756/5756	---M--	200	added ('OK')	image/jpeg	etag:%22167c-5f177181-191d910d9311472b;;;%22	https://theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/1.jpg	/Users/apple/websites/construction-5/theembazaar.com/demo/3xtheme/jio-construction/assets/images/blog/1.jpg	(from https://theembazaar.com/demo/3xtheme/jio-construction/blog-detail.html)
